"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"317",0.0266637983466499,36050.5111976199,1.00930398317166,1.28135593779851,1.01245939337882,1.80893825643378,9224.42063456401,0,0.0642136791720986,2790.22079257891,1957,0,9224.42063396319,10203.4301308794,11842.5958012769,0.0254980355054009,0.931971147419285,0,-9999,23.9493002890426,0,77.3658445076473,0,101.31514479669,9.98600275577392e-45,0.0773975375074049,0.255874891298967,0.283031496417534,0.328500079689821,317,1
"318",0.0989506064918824,29233.2487015618,1.07493575665647,1.41962093606126,1.01989622046954,1.63743884782957,9371.48098088801,0,0.889770747162402,221.676892860055,1968,0,9371.46467382055,13217.9010034271,20333.8406483347,0.0882578012859416,0.745178688624705,0,-9999,20.5611368194054,0,47.4290187420428,0,67.9901555614482,2.96654278215269e-30,0.0075830399530043,0.32057554634083,0.452152996691091,0.695572389368012,318,1
"319",0.0387104094107635,36010.5120955817,1.04702599473843,1.27437637450872,1.01783372134005,1.70094489623288,13514.0312107978,0,0.399806588422507,2087.24532762272,1926,0,13514.0312106383,15476.9963696218,18741.5002122321,0.0342781315973013,0.61744525518686,0,-9999,22.5444763677881,0,23.9634965751603,0,46.5079729429484,6.3364204418551e-21,0.0579621117878746,0.375280173044149,0.42979106569053,0.52044525672079,319,1
"320",0.0316159118055366,45500.0188837076,1.19724974671431,1.27654049356002,1.0200557059187,1.80600611984708,3455.46513714362,0,0.625537506071851,997.451426690882,1968,0,3455.46546895837,3912.48471414066,4712.87196419873,0.0315376539193148,2.4365394429023,0,-9999,22.8804168698312,0,430.128293322161,0,453.008710191992,1.82312694380795e-197,0.0219220002796097,0.0759442645021777,0.0859886393484911,0.103579560620497,320,1
"321",0.102141536374576,34868.7495471584,1.36185467431677,1.31127767196624,1.02163698481224,1.63235357935994,16293.2859568391,0,0.707462329184636,310.932831699216,1958,0,16293.2857448497,22132.1349530558,30036.0162044809,0.0766012366565774,0.446371132231538,0,-9999,20.2476612293529,0,18.1284330888193,0,38.3760943181722,2.15513262099379e-17,0.00891723493779704,0.467274736159202,0.634726947208792,0.86140216080472,321,1
"322",0.0441453977669589,34077.5982154321,1.05371076840384,1.25395989330951,1.01778795061875,1.81399467935253,12348.5805201344,0,0.257411183789372,1700.36168507793,1926,0,12348.5820244159,14425.5688359327,17940.0270615393,0.0393655427074349,0.664148733807777,0,-9999,21.857423988799,0,29.5833816462641,0,51.4408056350631,4.56606372213609e-23,0.0498967584020613,0.362366559589982,0.423315303641323,0.526446346016696,322,1
"323",0.00601506906934082,80217.5501747327,1.06708783435643,1.37568964849692,1.01868379198598,1.68816298011526,27208.7449030951,0,0.65241832123138,19875.0544528195,1926,0,27208.7449388848,27818.0452399489,28752.24077906,0.00554880078487585,0.338689438868508,0,-9999,28.5924914710398,0,55.4569881748736,0,84.0494796459134,3.14611637341652e-37,0.247764415760977,0.339186934525148,0.346782532991281,0.358428307975385,323,1
"324",0.0243487676214427,40204.950087071,1.03869869950164,1.34196047414327,1.01970136013331,1.8278531297022,23447.8003560798,0,0.114558532135561,5658.41643766028,1926,0,23447.8004045946,25103.1887583057,27553.597666107,0.0170433055742023,0.377647383646615,0,-9999,25.7762904518432,0,38.0709082686329,0,63.8471987204761,1.86858952835842e-28,0.14073929765877,0.583206802988543,0.624380547766887,0.685328488318846,324,1
"325",0.0882270881813019,27162.7280570123,1.0365722293416,1.28970440783538,1.01305052955183,1.57951574269791,22485.3857086273,0,0.15192574611865,663.655339291881,1958,0,22485.3849123682,24896.0271928704,26534.3975862315,0.0242840292251874,0.385667695841912,0,-9999,25.2647011059586,0,34.8971629470685,0,60.1618640530271,7.44791001259621e-27,0.0244325731163278,0.827802894656727,0.91655105998984,0.976867917336507,325,1
"326",0.105378810636234,30591.3387093281,1.15955521116595,1.41891917336965,1.0181369516835,1.61175234507691,4467.39381167572,0,0.952367940917611,82.7337329769665,1968,0,4467.38555421902,6631.83144397514,11757.3306691892,0.103481492263308,1.48527076321288,0,-9999,22.0998557921003,0,237.470760584195,0,259.570616376296,1.86171691033694e-113,0.00270448226418214,0.146034326796454,0.216787879307581,0.384335278063659,326,1
